unitid,institution,cipcode,major_number,award_level_code,award_count_total,award_level_name,degree_group,cip2,cip2_title,cip6_title,is_cip6
110662,University of California-Los Angeles,22.0299,1,17,1,Doctoral (Research/Scholarship),Graduate,22,LEGAL PROFESSIONS AND STUDIES.,"Legal Research and Advanced Professional Studies, Other.",True
110662,University of California-Los Angeles,22.9999,1,7,60,Masters,Graduate,22,LEGAL PROFESSIONS AND STUDIES.,"Legal Professions and Studies, Other.",True
110662,University of California-Los Angeles,23.0101,1,5,237,Bachelors,Bachelors,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
110662,University of California-Los Angeles,23.0101,1,7,4,Masters,Graduate,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
110662,University of California-Los Angeles,23.0101,1,8,0,,,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
110662,University of California-Los Angeles,23.0101,1,17,9,Doctoral (Research/Scholarship),Graduate,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
110662,University of California-Los Angeles,23.0101,2,5,6,Bachelors,Bachelors,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,"English Language and Literature, General.",True
110662,University of California-Los Angeles,23.1402,1,5,16,Bachelors,Bachelors,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,American Literature (United States).,True
110662,University of California-Los Angeles,23.1402,2,5,1,Bachelors,Bachelors,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,American Literature (United States).,True
110662,University of California-Los Angeles,24.0199,1,5,0,Bachelors,Bachelors,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","Liberal Arts and Sciences, General Studies and Humanities, Other.",True
110662,University of California-Los Angeles,24.0199,2,5,1,Bachelors,Bachelors,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.","Liberal Arts and Sciences, General Studies and Humanities, Other.",True
110662,University of California-Los Angeles,25.9999,1,7,73,Masters,Graduate,25,LIBRARY SCIENCE.,"Library Science, Other.",True
110662,University of California-Los Angeles,25.9999,1,8,0,,,25,LIBRARY SCIENCE.,"Library Science, Other.",True
110662,University of California-Los Angeles,25.9999,1,17,0,Doctoral (Research/Scholarship),Graduate,25,LIBRARY SCIENCE.,"Library Science, Other.",True
110662,University of California-Los Angeles,26.0101,1,5,442,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biology/Biological Sciences, General.",True
110662,University of California-Los Angeles,26.0101,1,7,5,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biology/Biological Sciences, General.",True
110662,University of California-Los Angeles,26.0101,1,8,0,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biology/Biological Sciences, General.",True
110662,University of California-Los Angeles,26.0101,1,17,15,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biology/Biological Sciences, General.",True
110662,University of California-Los Angeles,26.0101,2,5,4,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biology/Biological Sciences, General.",True
110662,University of California-Los Angeles,26.0202,1,5,188,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biochemistry.,True
110662,University of California-Los Angeles,26.0202,1,7,0,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biochemistry.,True
110662,University of California-Los Angeles,26.0202,1,17,0,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biochemistry.,True
110662,University of California-Los Angeles,26.0202,2,5,4,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biochemistry.,True
110662,University of California-Los Angeles,26.0203,1,5,8,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biophysics.,True
110662,University of California-Los Angeles,26.0203,1,7,4,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biophysics.,True
110662,University of California-Los Angeles,26.0203,1,17,10,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biophysics.,True
110662,University of California-Los Angeles,26.0204,1,7,1,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biology.,True
110662,University of California-Los Angeles,26.0204,1,17,28,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biology.,True
110662,University of California-Los Angeles,26.0205,1,7,15,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biochemistry.,True
110662,University of California-Los Angeles,26.0205,1,8,0,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biochemistry.,True
110662,University of California-Los Angeles,26.0205,1,17,10,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Biochemistry.,True
110662,University of California-Los Angeles,26.0406,1,5,276,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Cell/Cellular and Molecular Biology.,True
110662,University of California-Los Angeles,26.0406,1,7,0,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Cell/Cellular and Molecular Biology.,True
110662,University of California-Los Angeles,26.0406,1,8,0,,,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Cell/Cellular and Molecular Biology.,True
110662,University of California-Los Angeles,26.0406,1,17,0,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Cell/Cellular and Molecular Biology.,True
110662,University of California-Los Angeles,26.0406,2,5,5,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Cell/Cellular and Molecular Biology.,True
110662,University of California-Los Angeles,26.0599,1,5,166,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Microbiological Sciences and Immunology, Other.",True
110662,University of California-Los Angeles,26.0599,1,7,0,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Microbiological Sciences and Immunology, Other.",True
110662,University of California-Los Angeles,26.0599,1,17,0,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Microbiological Sciences and Immunology, Other.",True
110662,University of California-Los Angeles,26.0599,2,5,5,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Microbiological Sciences and Immunology, Other.",True
110662,University of California-Los Angeles,26.0802,1,5,0,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Genetics.,True
110662,University of California-Los Angeles,26.0806,1,7,1,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Human/Medical Genetics.,True
110662,University of California-Los Angeles,26.0806,1,17,4,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Human/Medical Genetics.,True
110662,University of California-Los Angeles,26.0901,1,5,207,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Physiology, General.",True
110662,University of California-Los Angeles,26.0901,1,7,19,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Physiology, General.",True
110662,University of California-Los Angeles,26.0901,2,5,2,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Physiology, General.",True
110662,University of California-Los Angeles,26.0902,1,17,15,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Physiology.,True
110662,University of California-Los Angeles,26.091,1,7,0,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Not a CIP6 program (aggregate / unclassified),False
110662,University of California-Los Angeles,26.091,1,17,0,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Not a CIP6 program (aggregate / unclassified),False
110662,University of California-Los Angeles,26.1002,1,7,0,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Pharmacology.,True
110662,University of California-Los Angeles,26.1002,1,17,10,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Pharmacology.,True
110662,University of California-Los Angeles,26.1005,1,17,2,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Molecular Toxicology.,True
110662,University of California-Los Angeles,26.1102,1,7,25,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biostatistics.,True
110662,University of California-Los Angeles,26.1102,1,17,4,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Biostatistics.,True
110662,University of California-Los Angeles,26.1103,1,7,2,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Bioinformatics.,True
110662,University of California-Los Angeles,26.1103,1,17,7,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Bioinformatics.,True
110662,University of California-Los Angeles,26.1199,1,5,85,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biomathematics, Bioinformatics, and Computational Biology, Other.",True
110662,University of California-Los Angeles,26.1199,1,7,2,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biomathematics, Bioinformatics, and Computational Biology, Other.",True
110662,University of California-Los Angeles,26.1199,1,17,4,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,"Biomathematics, Bioinformatics, and Computational Biology, Other.",True
110662,University of California-Los Angeles,26.1301,1,5,34,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Ecology.,True
110662,University of California-Los Angeles,26.1301,2,5,1,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Ecology.,True
110662,University of California-Los Angeles,26.1302,1,5,15,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Marine Biology and Biological Oceanography.,True
110662,University of California-Los Angeles,26.1302,2,5,1,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Marine Biology and Biological Oceanography.,True
110662,University of California-Los Angeles,26.1309,1,7,42,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Epidemiology.,True
110662,University of California-Los Angeles,26.1309,1,17,18,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Epidemiology.,True
110662,University of California-Los Angeles,26.1501,1,5,143,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neuroscience.,True
110662,University of California-Los Angeles,26.1501,1,17,15,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neuroscience.,True
110662,University of California-Los Angeles,26.1501,2,5,8,Bachelors,Bachelors,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neuroscience.,True
110662,University of California-Los Angeles,26.1503,1,7,0,Masters,Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neurobiology and Anatomy.,True
110662,University of California-Los Angeles,26.1503,1,17,0,Doctoral (Research/Scholarship),Graduate,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,Neurobiology and Anatomy.,True
110662,University of California-Los Angeles,27.0101,1,5,77,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
110662,University of California-Los Angeles,27.0101,1,7,33,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
110662,University of California-Los Angeles,27.0101,1,8,0,,,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
110662,University of California-Los Angeles,27.0101,1,17,25,Doctoral (Research/Scholarship),Graduate,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
110662,University of California-Los Angeles,27.0101,2,5,8,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Mathematics, General.",True
110662,University of California-Los Angeles,27.0199,1,5,104,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Mathematics, Other.",True
110662,University of California-Los Angeles,27.0199,2,5,1,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Mathematics, Other.",True
110662,University of California-Los Angeles,27.0301,1,5,151,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Applied Mathematics, General.",True
110662,University of California-Los Angeles,27.0301,2,5,7,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Applied Mathematics, General.",True
110662,University of California-Los Angeles,27.0303,1,5,95,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,Computational Mathematics.,True
110662,University of California-Los Angeles,27.0303,2,5,2,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,Computational Mathematics.,True
110662,University of California-Los Angeles,27.0305,1,5,36,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,Financial Mathematics.,True
110662,University of California-Los Angeles,27.0305,2,5,1,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,Financial Mathematics.,True
110662,University of California-Los Angeles,27.0501,1,5,207,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
110662,University of California-Los Angeles,27.0501,1,7,19,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
110662,University of California-Los Angeles,27.0501,1,8,0,,,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
110662,University of California-Los Angeles,27.0501,1,17,11,Doctoral (Research/Scholarship),Graduate,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
110662,University of California-Los Angeles,27.0501,2,5,34,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,"Statistics, General.",True
110662,University of California-Los Angeles,27.0503,1,5,54,Bachelors,Bachelors,27,MATHEMATICS AND STATISTICS.,Mathematics and Statistics.,True
110662,University of California-Los Angeles,27.0599,1,7,35,Masters,Graduate,27,MATHEMATICS AND STATISTICS.,"Statistics, Other.",True
110662,University of California-Los Angeles,30.2001,1,5,48,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,International/Globalization Studies.,True
110662,University of California-Los Angeles,30.2001,2,5,8,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,International/Globalization Studies.,True
110662,University of California-Los Angeles,30.2202,1,5,4,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology.",True
110662,University of California-Los Angeles,30.2202,2,5,9,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology.",True
110662,University of California-Los Angeles,30.2501,1,5,271,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Cognitive Science, General.",True
110662,University of California-Los Angeles,30.2501,2,5,12,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Cognitive Science, General.",True
110662,University of California-Los Angeles,30.2701,1,5,232,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Biology.,True
110662,University of California-Los Angeles,30.2701,2,5,1,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Human Biology.,True
110662,University of California-Los Angeles,30.3301,1,7,1,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Sustainability Studies.,True
110662,University of California-Los Angeles,30.3301,1,17,3,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,Sustainability Studies.,True
110662,University of California-Los Angeles,30.4401,1,5,37,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Geography and Environmental Studies.,True
110662,University of California-Los Angeles,30.4401,2,5,3,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,Geography and Environmental Studies.,True
110662,University of California-Los Angeles,30.9999,1,5,1,Bachelors,Bachelors,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
110662,University of California-Los Angeles,30.9999,1,7,0,Masters,Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
110662,University of California-Los Angeles,30.9999,1,17,3,Doctoral (Research/Scholarship),Graduate,30,MULTI/INTERDISCIPLINARY STUDIES.,"Multi-/Interdisciplinary Studies, Other.",True
110662,University of California-Los Angeles,38.0101,1,5,103,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
110662,University of California-Los Angeles,38.0101,1,7,3,Masters,Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
110662,University of California-Los Angeles,38.0101,1,8,0,,,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
110662,University of California-Los Angeles,38.0101,1,17,1,Doctoral (Research/Scholarship),Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
110662,University of California-Los Angeles,38.0101,2,5,14,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Philosophy.,True
110662,University of California-Los Angeles,38.0201,1,5,1,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Religion/Religious Studies.,True
110662,University of California-Los Angeles,38.0205,1,7,1,Masters,Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Islamic Studies.,True
